### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-29_23-07-48
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=2.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
55,2021/06/30-00:03:31,-2881,38.25700921421197,45.909110178665344,104.85866699392771,105.0,100.22821054048035,100.0
56,2021/06/30-00:04:18,-2881,38.29212169100458,45.98619843049465,104.9591395326395,105.0,100.226120946461,100.0
56,2021/06/30-00:04:25,-2882,38.28354600890432,46.1552226226633,104.94659731339696,105.0,99.69739228405268,100.0
56,2021/06/30-00:04:32,-2882,38.30889515044342,46.231794750015126,104.90784188029137,105.0,100.0595016571612,100.0
57,2021/06/30-00:05:18,-2882,38.349886497249166,46.0708081047087,104.87087508784118,105.0,100.19296521402536,100.0
57,2021/06/30-00:05:25,-2882,38.37766622117812,46.116876503497565,104.82671628496807,105.0,99.70057767982911,100.0
57,2021/06/30-00:05:32,-2881,38.385129037686184,46.109202460905124,104.76810396373541,105.0,100.11721893079547,100.0
58,2021/06/30-00:06:19,-2882,38.41887514203996,46.16288703401386,104.81665755289988,105.0,100.33622713991494,100.0
58,2021/06/30-00:06:25,-2882,38.436905244957885,46.1552226226633,104.84765342835757,105.0,99.82919588468481,100.0
58,2021/06/30-00:06:32,-2882,38.425003741329746,46.315840010148236,104.83912397017339,105.0,99.74929395051532,100.0
59,2021/06/30-00:07:19,-2880,38.484623804975776,46.34635433110259,105.27916445497829,105.0,100.19678132683151,100.0
59,2021/06/30-00:07:25,-2882,38.49185605328183,46.24709001836459,105.30449801216263,105.0,100.18453849752808,100.0
59,2021/06/30-00:07:32,-2882,38.47861582421221,46.22414472520137,105.29304668741159,105.0,99.63087044822974,100.0
60,2021/06/30-00:08:19,-2883,38.53087596327165,46.262378917587625,105.16499561175286,105.0,100.0816806186549,100.0
60,2021/06/30-00:08:26,-2882,38.53129862586079,46.27002098099052,105.05833329787701,105.0,100.25207307154824,100.0
60,2021/06/30-00:08:32,-2883,38.53277522254544,46.384461670310486,105.0115664413442,105.0,99.70267530244568,100.0
61,2021/06/30-00:09:19,-2882,38.56928667113381,46.43774575868997,104.8418743669446,105.0,99.85503916494025,100.0
61,2021/06/30-00:09:26,-2882,38.57753780248147,46.680354745025625,104.89787158713038,105.0,100.33939638260446,100.0
61,2021/06/30-00:09:33,-2882,38.61012504359716,46.39207840530844,104.98306736718988,105.0,99.83687741670376,100.0
62,2021/06/30-00:10:19,-2882,38.640990557433014,46.521322546528665,105.19137814505595,105.0,99.79405168150252,100.0
62,2021/06/30-00:10:26,-2883,38.65761316336983,46.521322546528665,105.19522396527975,105.0,100.2848309068567,100.0
62,2021/06/30-00:10:33,-2883,38.62638117426981,46.49854765558382,105.24585954723646,105.0,99.9620586986063,100.0
63,2021/06/30-00:11:19,-2883,38.672970019015054,46.627420004446265,104.97863125937799,105.0,99.6839552612771,100.0
63,2021/06/30-00:11:26,-2882,38.67725806813331,46.43774575868997,105.03356934717834,105.0,100.24132184749917,100.0
63,2021/06/30-00:11:33,-2883,38.67251500045008,46.36160200312685,105.07728848561459,105.0,100.12364043437057,100.0
64,2021/06/30-00:12:20,-2884,38.70269182849364,46.64255194764161,104.85975412371597,105.0,99.64139481013274,100.0
64,2021/06/30-00:12:26,-2884,38.713202939010806,46.61985170997059,104.73615052105178,105.0,100.18232547098295,100.0
64,2021/06/30-00:12:33,-2885,38.70868643487186,46.50614084818113,104.59186964666297,105.0,100.08119479743196,100.0
